id,samplingPoint.notation,samplingPoint.prefLabel,samplingPoint.longitude,samplingPoint.latitude,samplingPoint.region,samplingPoint.area,samplingPoint.subArea,samplingPoint.samplingPointStatus,samplingPoint.samplingPointType,phenomenonTime,samplingPurpose,sampleMaterialType,determinand.notation,determinand.prefLabel,result,unit
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201026/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-21T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.028,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201026/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-21T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,2.24,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201026/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-21T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0154,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201026/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-21T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.036,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201026/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-21T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",88.4,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201026/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-21T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",8.1,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201027/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-28T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,7.98,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201027/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-28T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,15.8,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201027/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-28T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,501,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201027/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-28T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,2.8,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201027/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-28T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.041,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201027/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-28T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,2.25,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201027/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-28T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0185,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201027/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-28T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.052,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201027/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-28T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",87,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201027/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-10-28T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",8.2,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201028/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-04T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,8.1,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201028/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-04T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,15.8,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201028/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-04T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,466,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201028/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-04T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,2.6,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201028/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-04T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.039,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201028/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-04T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,2.2,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201028/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-04T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0167,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201028/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-04T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.049,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201028/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-04T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",87.6,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201028/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-04T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",8.1,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201029/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-11T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,8.1,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201029/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-11T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,16.7,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201029/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-11T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,499,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201029/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-11T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,2.7,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201029/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-11T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.027,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201029/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-11T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,2.52,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201029/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-11T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0179,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201029/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-11T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.047,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201029/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-11T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",87.4,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201029/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-11T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",8.3,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201030/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-18T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,8.06,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201030/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-18T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,16.4,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201030/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-18T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,505,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201030/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-18T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,3.1,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201030/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-18T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.04,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201030/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-18T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,2.37,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201030/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-18T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0122,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201030/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-18T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.044,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201030/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-18T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",88.8,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201030/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-18T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",8.1,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201031/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-25T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,8.18,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201031/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-25T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,16.1,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201031/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-25T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,505,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201031/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-25T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,2.8,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201031/observation/0111,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-25T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,111,Ammoniacal Nitrogen as N,0.021,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201031/observation/0117,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-25T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,117,Nitrate as N,2.45,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201031/observation/0118,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-25T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,118,Nitrite as N,0.0198,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201031/observation/0180,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-25T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,180,"Orthophosphate, reactive as P",0.042,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201031/observation/9901,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-25T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9901,"Oxygen, Dissolved, % Saturation",88.1,PERCENTAGE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201031/observation/9924,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-11-25T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,9924,"Oxygen, Dissolved as O2",8.2,MILLIGRAM PER LITRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201032/observation/0061,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-12-02T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,61,pH,7.99,PH UNITS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201032/observation/0076,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-12-02T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,76,Temperature of Water,16.5,CELSIUS
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201032/observation/0077,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-12-02T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,77,Conductivity at 25 C,521,MICROSIEMENS PER CENTIMETRE
https://environment.data.gov.uk/water-quality/sampling-point/NE-57892341/sample/2201032/observation/0085,asdfasdf,RIVELIN AT MALIN BRIDGE,-1.529,53.3882,NorthEast,NORTH EAST - YORKSHIRE,"DON, ROTHER",OPEN,FRESHWATER - RIVERS,2025-12-02T09:30:00,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),RIVER / RUNNING SURFACE WATER,85,BOD : 5 Day ATU,3.1,MILLIGRAM PER LITRE
